"","occurenceId","sourceTaxonName","targetTaxonName","interactionTypeName","localityContinent","localityCountry","roostCat1","bat","trophic","roost","X.N.A","usageKey_gbif","scientificName_gbif","rank_gbif","status_gbif","confidence_gbif","matchType_gbif","kingdom_gbif","phylum_gbif","order_gbif","family_gbif","genus_gbif","kingdomKey_gbif","phylumKey_gbif","classKey_gbif","orderKey_gbif","familyKey_gbif","genusKey_gbif","synonym_gbif","class_gbif","species_gbif","speciesKey_gbif","acceptedUsageKey_gbif","phylum_Expert","class_Expert","order_Expert","family_Expert","genus_Expert","species_Expert","canonicalName_Expert","authorship_Expert","scientificName_normalized_GBIF","key_GBIF","TaxonMatch_GBIF","confidence_GBIF","status_GBIF","rank_GBIF","kingdom_GBIF","phylum_GBIF","class_GBIF","order_GBIF","family_GBIF","genus_GBIF","species_GBIF","canonicalName_GBIF","authorship_GBIF","scientificName_normalized_Expert","key_GBIF.1"
"49","AlonsoMejÍa1991-b17","Micronycteris megalotis (Gray, 1842)","Trachops cirrhosus (Spix, 1823)","co-roosts with","","","not specified","yes",NA,NA,NA,2433300,"Trachops cirrhosus (Spix, 1823)","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Trachops",1,44,359,734,9366,2433299,FALSE,"Mammalia","Trachops cirrhosus",2433300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","AlonsoMejÍa1991-b17","Micronycteris megalotis (Gray, 1842)","Trachops cirrhosus (Spix, 1823)","co-roosts with","","","not specified","yes",NA,NA,NA,2433300,"Trachops cirrhosus (Spix, 1823)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Trachops",1,44,359,734,9366,2433299,FALSE,"Mammalia","Trachops cirrhosus",2433300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","AlonsoMejÍa1991-b17","Micronycteris megalotis (Gray, 1842)","Trachops cirrhosus (Spix, 1823)","co-roosts with","","","not specified","yes",NA,NA,NA,2433300,"Trachops cirrhosus (Spix, 1823)","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Trachops",1,44,359,734,9366,2433299,FALSE,"Mammalia","Trachops cirrhosus",2433300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","AlonsoMejÍa1991-b2","Micronycteris megalotis (Gray, 1842)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","","","not specified","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","AlonsoMejÍa1991-b2","Micronycteris megalotis (Gray, 1842)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","","","not specified","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","AlonsoMejÍa1991-b2","Micronycteris megalotis (Gray, 1842)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","","","not specified","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","AlonsoMejÍa1991-b2","Micronycteris megalotis (Gray, 1842)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","","","not specified","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","AlonsoMejÍa1991-b2","Micronycteris megalotis (Gray, 1842)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","","","not specified","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","AlonsoMejÍa1991-b2","Micronycteris megalotis (Gray, 1842)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","","","not specified","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","AlonsoMejÍa1991-b3","Micronycteris megalotis (Gray, 1842)","Carollia subrufa (Hahn, 1905)","co-roosts with","","","not specified","yes",NA,NA,NA,2433175,"Carollia subrufa (Hahn, 1905)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia subrufa",2433175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","AlonsoMejÍa1991-b3","Micronycteris megalotis (Gray, 1842)","Carollia subrufa (Hahn, 1905)","co-roosts with","","","not specified","yes",NA,NA,NA,2433175,"Carollia subrufa (Hahn, 1905)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia subrufa",2433175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","AlonsoMejÍa1991-b4","Micronycteris megalotis (Gray, 1842)","Chiroderma trinitatum Goodwin, 1958","co-roosts with","","","not specified","yes",NA,NA,NA,2433163,"Chiroderma trinitatum Goodwin, 1958","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Chiroderma",1,44,359,734,9366,2433162,FALSE,"Mammalia","Chiroderma trinitatum",2433163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","AlonsoMejÍa1991-b4","Micronycteris megalotis (Gray, 1842)","Chiroderma trinitatum Goodwin, 1958","co-roosts with","","","not specified","yes",NA,NA,NA,2433163,"Chiroderma trinitatum Goodwin, 1958","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Chiroderma",1,44,359,734,9366,2433162,FALSE,"Mammalia","Chiroderma trinitatum",2433163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","AlonsoMejÍa1991-b5","Micronycteris megalotis (Gray, 1842)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","","","not specified","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","AlonsoMejÍa1991-b5","Micronycteris megalotis (Gray, 1842)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","","","not specified","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","AlonsoMejÍa1991-b5","Micronycteris megalotis (Gray, 1842)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","","","not specified","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","AlonsoMejÍa1991-b5","Micronycteris megalotis (Gray, 1842)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","","","not specified","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","AlonsoMejÍa1991-b6","Micronycteris megalotis (Gray, 1842)","Diaemus youngi (Jentink, 1893)","co-roosts with","","","not specified","yes",NA,NA,NA,2433319,"Diaemus youngi (Jentink, 1893)","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Diaemus",1,44,359,734,9366,2433318,TRUE,"Mammalia","Diaemus youngii",7388991,7388991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","AlonsoMejÍa1991-b6","Micronycteris megalotis (Gray, 1842)","Diaemus youngi (Jentink, 1893)","co-roosts with","","","not specified","yes",NA,NA,NA,2433319,"Diaemus youngi (Jentink, 1893)","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Diaemus",1,44,359,734,9366,2433318,TRUE,"Mammalia","Diaemus youngii",7388991,7388991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","AlonsoMejÍa1991-b7","Micronycteris megalotis (Gray, 1842)","Glossophaga longirostris Miller, 1898","co-roosts with","","","not specified","yes",NA,NA,NA,2433192,"Glossophaga longirostris Miller, 1898","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga longirostris",2433192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","AlonsoMejÍa1991-b7","Micronycteris megalotis (Gray, 1842)","Glossophaga longirostris Miller, 1898","co-roosts with","","","not specified","yes",NA,NA,NA,2433192,"Glossophaga longirostris Miller, 1898","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga longirostris",2433192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","AlonsoMejÍa1991-b8","Micronycteris megalotis (Gray, 1842)","Glossophaga soricina (Pallas, 1766)","co-roosts with","","","not specified","yes",NA,NA,NA,2433194,"Glossophaga soricina (Pallas, 1766)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga soricina",2433194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","AlonsoMejÍa1991-b8","Micronycteris megalotis (Gray, 1842)","Glossophaga soricina (Pallas, 1766)","co-roosts with","","","not specified","yes",NA,NA,NA,2433194,"Glossophaga soricina (Pallas, 1766)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga soricina",2433194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","AlonsoMejÍa1991-b9","Micronycteris megalotis (Gray, 1842)","Micronycteris minuta (Gervais, 1856)","co-roosts with","","","not specified","yes",NA,NA,NA,2433286,"Micronycteris minuta (Gervais, 1856)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Micronycteris",1,44,359,734,9366,2433283,FALSE,"Mammalia","Micronycteris minuta",2433286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","AlonsoMejÍa1991-b9","Micronycteris megalotis (Gray, 1842)","Micronycteris minuta (Gervais, 1856)","co-roosts with","","","not specified","yes",NA,NA,NA,2433286,"Micronycteris minuta (Gervais, 1856)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Micronycteris",1,44,359,734,9366,2433283,FALSE,"Mammalia","Micronycteris minuta",2433286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Alvarez1963-b11","Desmodus rotundus (E.Geoffroy, 1810)","Choeronycteris mexicana Tschudi, 1844","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433207,"Choeronycteris mexicana Tschudi, 1844","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Choeronycteris",1,44,359,734,9366,2433206,FALSE,"Mammalia","Choeronycteris mexicana",2433207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Alvarez1963-b11","Desmodus rotundus (E.Geoffroy, 1810)","Choeronycteris mexicana Tschudi, 1844","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433207,"Choeronycteris mexicana Tschudi, 1844","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Choeronycteris",1,44,359,734,9366,2433206,FALSE,"Mammalia","Choeronycteris mexicana",2433207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Alvarez1963-b12","Desmodus rotundus (E.Geoffroy, 1810)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Alvarez1963-b12","Desmodus rotundus (E.Geoffroy, 1810)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Alvarez1963-b12","Desmodus rotundus (E.Geoffroy, 1810)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Alvarez1963-b12","Desmodus rotundus (E.Geoffroy, 1810)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Alvarez1963-b13","Choeronycteris mexicana Tschudi, 1844","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Alvarez1963-b13","Choeronycteris mexicana Tschudi, 1844","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Alvarez1963-b16","Diphylla ecaudata Spix, 1823","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Alvarez1963-b16","Diphylla ecaudata Spix, 1823","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Alvarez1963-b2","Choeronycteris mexicana Tschudi, 1844","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Alvarez1963-b2","Choeronycteris mexicana Tschudi, 1844","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Alvarez1963-b20","Tadarida laticaudata ferruginea Goodwin, 1954","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Alvarez1963-b20","Tadarida laticaudata ferruginea Goodwin, 1954","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Alvarez1963-b3","Choeronycteris mexicana Tschudi, 1844","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Alvarez1963-b3","Choeronycteris mexicana Tschudi, 1844","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Alvarez1963-b4","Glossophaga soricina leachii","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Alvarez1963-b4","Glossophaga soricina leachii","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Alvarez1963-b5","Glossophaga soricina leachii","Tadarida laticaudata Geoffroy, 1805","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,8460091,"Tadarida laticaudata Geoffroy, 1805","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida laticaudata",8460091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Alvarez1963-b6","Desmodus rotundus (E.Geoffroy, 1810)","Tadarida laticaudata Geoffroy, 1805","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,8460091,"Tadarida laticaudata Geoffroy, 1805","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida laticaudata",8460091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Alvarez1963-b6","Desmodus rotundus (E.Geoffroy, 1810)","Tadarida laticaudata Geoffroy, 1805","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,8460091,"Tadarida laticaudata Geoffroy, 1805","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida laticaudata",8460091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Alvarez1963-b7","Artibeus jamaicensis Leach, 1821","Myotis nigricans (Schinz, 1821)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2432448,"Myotis nigricans (Schinz, 1821)","SPECIES","ACCEPTED",98,"HIGHERRANK","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis nigricans",2432448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
