referenceFileName,TaxonName,bat,trophic,roost,#N/A,usageKey_gbif,scientificName_gbif,rank_gbif,status_gbif,confidence_gbif,matchType_gbif,kingdom_gbif,phylum_gbif,order_gbif,family_gbif,genus_gbif,kingdomKey_gbif,phylumKey_gbif,classKey_gbif,orderKey_gbif,familyKey_gbif,genusKey_gbif,synonym_gbif,class_gbif,species_gbif,speciesKey_gbif,acceptedUsageKey_gbif,phylum_Expert,class_Expert,order_Expert,family_Expert,genus_Expert,species_Expert,canonicalName_Expert,authorship_Expert,scientificName_normalized_GBIF,key_GBIF,TaxonMatch_GBIF,confidence_GBIF,status_GBIF,rank_GBIF,kingdom_GBIF,phylum_GBIF,class_GBIF,order_GBIF,family_GBIF,genus_GBIF,species_GBIF,canonicalName_GBIF,authorship_GBIF,scientificName_normalized_Expert,key_GBIF
Goodwin_Greenhall_1961,Euschdngastia anops,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Euschdngastia colombiae,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Euschdngastia desmodus,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Ficus cotinifolia,NA,yes,NA,NA,7262403,Ficus cotinifolia Kunth,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,FALSE,Magnoliopsida,Ficus cotinifolia,7262403,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Ficus ovalis,NA,yes,NA,NA,5570269,Ficus ovalis (Liebm.) Miq.,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,TRUE,Magnoliopsida,Ficus crassinervia,5361897,5361897,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Homo sapiens,NA,NA,NA,yes,2436436,"Homo sapiens Linnaeus, 1758",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Primates,Hominidae,Homo,1,44,359,798,5483,2436435,FALSE,Mammalia,Homo sapiens,2436436,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Homo sapiens,NA,NA,NA,yes,2436436,"Homo sapiens Linnaeus, 1758",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Primates,Hominidae,Homo,1,44,359,798,5483,2436435,FALSE,Mammalia,Homo sapiens,2436436,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,kinkajous,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Muntingia calabura,NA,yes,NA,NA,3152036,Muntingia calabura L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Malvales,Muntingiaceae,Muntingia,6,7707728,220,941,2230,3152035,FALSE,Magnoliopsida,Muntingia calabura,3152036,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Musa spp.,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,opossums,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,owls,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Piper amalago,NA,yes,NA,NA,3086333,Piper amalago L.,SPECIES,ACCEPTED,94,FUZZY,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,6,7707728,220,404,6678,3075433,FALSE,Magnoliopsida,Piper amalago,3086333,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Piper amalago,NA,yes,NA,NA,3086333,Piper amalago L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,6,7707728,220,404,6678,3075433,FALSE,Magnoliopsida,Piper amalago,3086333,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Piper amalgo,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Piper glabrescens,NA,yes,NA,NA,3086334,Piper glabrescens (Miq.) C.DC.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,6,7707728,220,404,6678,3075433,FALSE,Magnoliopsida,Piper glabrescens,3086334,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Piper jacquemontianum,NA,yes,NA,NA,3086339,Piper jacquemontianum Kunth,SPECIES,ACCEPTED,92,FUZZY,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,6,7707728,220,404,6678,3075433,FALSE,Magnoliopsida,Piper jacquemontianum,3086339,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Piper jacquemontianum,NA,yes,NA,NA,3086339,Piper jacquemontianum Kunth,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,6,7707728,220,404,6678,3075433,FALSE,Magnoliopsida,Piper jacquemontianum,3086339,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Piper jacquimontianum,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Piper pseudofuligineum,NA,yes,NA,NA,4189200,Piper pseudofuligineum C.DC.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,6,7707728,220,404,6678,3075433,FALSE,Magnoliopsida,Piper pseudofuligineum,4189200,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Piper sp.,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Piper spp.,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,snakes,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_Fleming_1978,Solanum hazenii,NA,yes,NA,NA,2932177,Solanum hazenii Britton,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997,FALSE,Magnoliopsida,Solanum hazenii,2932177,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Solanum hirtum,NA,yes,NA,NA,2929212,Solanum hirtum Vahl,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997,FALSE,Magnoliopsida,Solanum hirtum,2929212,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius parasiticus,NA,yes,NA,NA,5088525,"Trichobius parasiticus Gervais, 1844",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Trichobius,1,54,216,811,9491,1638485,FALSE,Insecta,Trichobius parasiticus,5088525,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius parasiticus,NA,yes,NA,NA,5088525,"Trichobius parasiticus Gervais, 1844",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Trichobius,1,54,216,811,9491,1638485,FALSE,Insecta,Trichobius parasiticus,5088525,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Euschingastia colombiae,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Euschongastia anops,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Euschongastia desmodus,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Dracaena sp.,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Putranjiva,NA,NA,yes,NA,8370802,Putranjiva Wall.,GENUS,ACCEPTED,94,EXACT,Plantae,Tracheophyta,Malpighiales,Putranjivaceae,Putranjiva,6,7707728,220,1414,8808,8370802,FALSE,Magnoliopsida,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Evans_Lumsden_2011,Argas dewae,NA,yes,NA,NA,2184704,"Argas dewae Kaiser & Hoogstraal, 1974",SPECIES,SYNONYM,98,EXACT,Animalia,Arthropoda,Ixodida,Argasidae,Carios,1,54,367,1425,9168,2184412,TRUE,Arachnida,Carios dewae,2184703,2184703,,,,,,,,,,,,,,,,,,,,,,,,,
Evans_Lumsden_2011,Basilia troughtoni,NA,yes,NA,NA,1638732,"Basilia troughtoni (Musgrave, 1927)",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Basilia,1,54,216,811,9491,1638635,FALSE,Insecta,Basilia troughtoni,1638732,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Evans_Lumsden_2011,Eucalyptus camaldulensis,NA,NA,yes,NA,3176197,Eucalyptus camaldulensis Dehnh.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,6,7707728,220,690,5014,7493935,FALSE,Magnoliopsida,Eucalyptus camaldulensis,3176197,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Davison_1992,River Red Gums,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Evans_Lumsden_2011,Spinturnix novaehollandiae,NA,yes,NA,NA,4664614,"Spinturnix novaehollandiae Hirst, 1931",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Mesostigmata,Spinturnicidae,Spinturnix,1,54,367,1109,4549059,4407627,FALSE,Arachnida,Spinturnix novaehollandiae,4664614,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Evans_Lumsden_2011,Tadarida australis,yes,NA,NA,NA,2433013,"Tadarida australis (Gray, 1839)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Molossidae,Austronomus,1,44,359,734,5719,4832147,TRUE,Mammalia,Austronomus australis,10774765,10774765,,,,,,,,,,,,,,,,,,,,,,,,,
Lumsden_etal_2002b,Eucalyptus camaldulensis,NA,NA,yes,NA,3176197,Eucalyptus camaldulensis Dehnh.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,6,7707728,220,690,5014,7493935,FALSE,Magnoliopsida,Eucalyptus camaldulensis,3176197,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Lumsden_etal_2002b,Eucalyptus langiflorens,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Lumsden_etal_2002b,Eucalyptus microcarpa,NA,NA,yes,NA,3176404,Eucalyptus microcarpa (Maiden) Maiden,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,6,7707728,220,690,5014,7493935,FALSE,Magnoliopsida,Eucalyptus microcarpa,3176404,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Lumsden_etal_2002b,Felis catus,NA,yes,NA,NA,2435035,"Felis catus Linnaeus, 1758",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Carnivora,Felidae,Felis,1,44,359,732,9703,2435022,FALSE,Mammalia,Felis catus,2435035,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Lumsden_etal_2002b,Varanus varius,NA,yes,NA,NA,2470715,"Varanus varius (Shaw, 1790)",SPECIES,ACCEPTED,97,EXACT,Animalia,Chordata,Squamata,Varanidae,Varanus,1,44,358,715,5023,2470872,FALSE,Reptilia,Varanus varius,2470715,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Sarawak,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Nycterophilia coxata,NA,yes,NA,NA,1638232,"Nycterophilia coxata Ferris, 1916",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Nycterophilia,1,54,216,811,9491,1638228,FALSE,Insecta,Nycterophilia coxata,1638232,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius dugesii,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius parasiticus,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius caecus,NA,yes,NA,NA,5088568,"Trichobius caecus Edwards, 1918",SPECIES,ACCEPTED,94,FUZZY,Animalia,Arthropoda,Diptera,Hippoboscidae,Trichobius,1,54,216,811,9491,1638485,FALSE,Insecta,Trichobius caecus,5088568,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius caecus,NA,yes,NA,NA,5088568,"Trichobius caecus Edwards, 1918",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Trichobius,1,54,216,811,9491,1638485,FALSE,Insecta,Trichobius caecus,5088568,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trombicula tibbettsi,NA,yes,NA,NA,11159833,"Trombicula tibbettsi Brennan & Yunker, 1966",SPECIES,ACCEPTED,94,FUZZY,Animalia,Arthropoda,Trombidiformes,Trombiculidae,Trombicula,1,54,367,543,2803,8453766,FALSE,Arachnida,Trombicula tibbettsi,11159833,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trombicula tibbettsi,NA,yes,NA,NA,11159833,"Trombicula tibbettsi Brennan & Yunker, 1966",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Trombidiformes,Trombiculidae,Trombicula,1,54,367,543,2803,8453766,FALSE,Arachnida,Trombicula tibbettsi,11159833,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trichobius coecus,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Trombicula tibbetisi,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Ornithodoros viguerasi,NA,yes,NA,NA,2184520,"Ornithodoros viguerasi Cooley & Kohls, 1941",SPECIES,SYNONYM,97,EXACT,Animalia,Arthropoda,Ixodida,Argasidae,Carios,1,54,367,1425,9168,2184412,TRUE,Arachnida,Carios viguerasi,2184519,2184519,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,coleopterous,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Acarien,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Diptere,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Eoctenes intermedius,NA,yes,NA,NA,4780579,"Eoctenes intermedius (Speiser, 1904)",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Hemiptera,Polyctenidae,Eoctenes,1,54,216,809,9654,3266109,FALSE,Insecta,Eoctenes intermedius,4780579,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Hipposiderobia cloeotis,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dobson_1877,guavas,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dobson_1877,mangoes,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dobson_1877,plantains,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Wacharapluesadee_etal_2015,[HKU10] Alphacoronavirus,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Adinandra dumosa,NA,yes,NA,NA,3592169,Adinandra dumosa Jack,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Ericales,Pentaphylacaceae,Adinandra,6,7707728,220,1353,4259202,7313756,FALSE,Magnoliopsida,Adinandra dumosa,3592169,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Arecaceae,NA,NA,yes,NA,7681,Arecaceae,FAMILY,ACCEPTED,96,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,NA,6,7707728,196,552,7681,NA,FALSE,Liliopsida,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Caryota urens,NA,NA,yes,NA,2738914,Caryota urens L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Caryota,6,7707728,196,552,7681,2738880,FALSE,Liliopsida,Caryota urens,2738914,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Caryota urens,NA,NA,yes,NA,2738914,Caryota urens L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Caryota,6,7707728,196,552,7681,2738880,FALSE,Liliopsida,Caryota urens,2738914,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Corypha umbraculifera,NA,NA,yes,NA,5293281,Corypha umbraculifera L.,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Corypha,6,7707728,196,552,7681,2733599,FALSE,Liliopsida,Corypha umbraculifera,5293281,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Corypha utan,NA,NA,yes,NA,5293447,Corypha utan Lam.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Corypha,6,7707728,196,552,7681,2733599,FALSE,Liliopsida,Corypha utan,5293447,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Diospyros sp.,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Eugenia grandis,NA,yes,NA,NA,5419225,Eugenia grandis Wight,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Syzygium,6,7707728,220,690,5014,3029010,TRUE,Magnoliopsida,Syzygium grande,7370452,7370452,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Fagraea fragrans,NA,yes,NA,NA,4020051,Fagraea fragrans Roxb.,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Gentianales,Gentianaceae,Cyrtophyllum,6,7707728,220,412,2503,8060627,TRUE,Magnoliopsida,Cyrtophyllum fragrans,7863745,7863745,,,,,,,,,,,,,,,,,,,,,,,,,
Balasingh_etal_1993,Ficus bengalensis,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Ficus fistulosa,NA,yes,NA,NA,7262725,Ficus fistulosa Reinw. ex Blume,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,FALSE,Magnoliopsida,Ficus fistulosa,7262725,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Balasingh_etal_1993,Ficus religiosa,NA,NA,yes,NA,5361935,Ficus religiosa L.,SPECIES,ACCEPTED,92,FUZZY,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,FALSE,Magnoliopsida,Ficus religiosa,5361935,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Balasingh_etal_1993,Ficus religiosa,NA,NA,yes,NA,5361935,Ficus religiosa L.,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,FALSE,Magnoliopsida,Ficus religiosa,5361935,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Ficus sp.,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Fig wasps,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,guava,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Homo sapien,NA,yes,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Homo sapien,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Muntingia calabura,NA,yes,NA,NA,3152036,Muntingia calabura L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Malvales,Muntingiaceae,Muntingia,6,7707728,220,941,2230,3152035,FALSE,Magnoliopsida,Muntingia calabura,3152036,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Musa sp.,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,palm,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Balasingh_etal_1993,Palm; Borassus flabellifer?,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Podocarpus rumphii,NA,yes,NA,NA,5285898,Podocarpus rumphii Blume,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,6,7707728,194,640,8830,5284386,FALSE,Pinopsida,Podocarpus rumphii,5285898,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Psidium guajava,NA,yes,NA,NA,5420380,Psidium guajava L.,SPECIES,ACCEPTED,93,FUZZY,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,6,7707728,220,690,5014,3187232,FALSE,Magnoliopsida,Psidium guajava,5420380,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boon_Corlett_1989,Psidium guajava,NA,yes,NA,NA,5420380,Psidium guajava L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,6,7707728,220,690,5014,3187232,FALSE,Magnoliopsida,Psidium guajava,5420380,NA,,,,,,,,,,,,,,,,,,,,,,,,,
